date,commodity,commodity_code,is_observed_source,price_idr,year,month,quarter,day_of_week,week_of_year,is_month_start,is_month_end,price_lag_1d,price_lag_7d,price_lag_30d,price_change_1d_pct,price_change_7d_pct,price_change_30d_pct,rolling_mean_7d,rolling_mean_30d,rolling_std_30d,price_vs_ma30_pct,volatility_30d_pct,target_7d_inflation_pct,target_30d_inflation_pct
2023-03-14,telur_ayam,4,1,29000.0,2023,3,1,1,11,0,0,28850.0,28500.0,29400.0,0.5199,1.7544,-1.3605,28685.7143,28808.3333,299.1607,0.6653,0.2849,3.9655,2.7586
2023-03-15,telur_ayam,4,1,29250.0,2023,3,1,2,11,0,0,29000.0,28500.0,29350.0,0.8621,2.6316,-0.3407,28792.8571,28805.0,293.4192,1.5449,0.3283,2.735,1.8803
2023-03-16,telur_ayam,4,1,29550.0,2023,3,1,3,11,0,0,29250.0,28650.0,29300.0,1.0256,3.1414,0.8532,28921.4286,28813.3333,310.9866,2.5567,0.3772,1.8613,0.846
2023-03-17,telur_ayam,4,1,29650.0,2023,3,1,4,11,0,0,29550.0,28600.0,29250.0,0.3384,3.6713,1.3675,29071.4286,28826.6667,337.775,2.8562,0.3794,2.0236,0.5059
2023-03-18,telur_ayam,4,0,29650.0,2023,3,1,5,11,0,0,29650.0,28600.0,29250.0,0.0,3.6713,1.3675,29221.4286,28840.0,362.0821,2.8086,0.3794,2.0236,0.8432
2023-03-19,telur_ayam,4,0,29650.0,2023,3,1,6,11,0,0,29650.0,28600.0,29200.0,0.0,3.6713,1.5411,29371.4286,28855.0,386.0387,2.7552,0.3773,2.0236,1.1804
2023-03-20,telur_ayam,4,1,30000.0,2023,3,1,0,12,0,0,29650.0,28850.0,29200.0,1.1804,3.9861,2.7397,29535.7143,28881.6667,435.1938,3.8721,0.4296,0.8333,0.5
2023-03-21,telur_ayam,4,1,30150.0,2023,3,1,1,12,0,0,30000.0,29000.0,29200.0,0.5,3.9655,3.2534,29700.0,28913.3333,490.238,4.2772,0.4356,0.1658,0.0
2023-03-22,telur_ayam,4,1,30050.0,2023,3,1,2,12,0,0,30150.0,29250.0,29050.0,-0.3317,2.735,3.4423,29814.2857,28946.6667,532.0639,3.8116,0.4279,0.4992,0.3328
2023-03-23,telur_ayam,4,1,30100.0,2023,3,1,3,12,0,0,30050.0,29550.0,28950.0,0.1664,1.8613,3.9724,29892.8571,28985.0,572.2234,3.8468,0.4191,0.1661,0.1661
2023-03-24,telur_ayam,4,1,30250.0,2023,3,1,4,12,0,0,30100.0,29650.0,28850.0,0.4983,2.0236,4.8527,29978.5714,29031.6667,616.2293,4.1966,0.4143,-0.1653,-0.3306
2023-03-25,telur_ayam,4,0,30250.0,2023,3,1,5,12,0,0,30250.0,29650.0,28850.0,0.0,2.0236,4.8527,30064.2857,29078.3333,653.859,4.0293,0.4143,-0.1653,-0.4959
2023-03-26,telur_ayam,4,0,30250.0,2023,3,1,6,12,0,0,30250.0,29650.0,28800.0,0.0,2.0236,5.0347,30150.0,29126.6667,685.4062,3.8567,0.4107,-0.1653,-0.4959
2023-03-27,telur_ayam,4,1,30250.0,2023,3,1,0,13,0,0,30250.0,30000.0,28800.0,0.0,0.8333,5.0347,30185.7143,29175.0,712.1785,3.6847,0.4107,-0.8264,-0.4959
2023-03-28,telur_ayam,4,1,30200.0,2023,3,1,1,13,0,0,30250.0,30150.0,28800.0,-0.1653,0.1658,4.8611,30192.8571,29221.6667,732.3419,3.348,0.4141,-0.6623,-0.4967
2023-03-29,telur_ayam,4,1,30200.0,2023,3,1,2,13,0,0,30200.0,30050.0,28650.0,0.0,0.4992,5.4101,30214.2857,29273.3333,745.1838,3.1656,0.3951,-0.6623,-0.4967
2023-03-30,telur_ayam,4,1,30150.0,2023,3,1,3,13,0,0,30200.0,30100.0,28600.0,-0.1656,0.1661,5.4196,30221.4286,29325.0,750.6032,2.8133,0.3948,-0.4975,-0.3317
2023-03-31,telur_ayam,4,1,30200.0,2023,3,1,4,13,0,1,30150.0,30250.0,28550.0,0.1658,-0.1653,5.7793,30214.2857,29380.0,752.3068,2.791,0.3892,-0.9934,-0.4967
2023-04-01,telur_ayam,4,0,30200.0,2023,4,2,5,13,1,0,30200.0,30250.0,28500.0,0.0,-0.1653,5.9649,30207.1429,29436.6667,747.7476,2.5931,0.3849,-0.9934,-1.9868
2023-04-02,telur_ayam,4,0,30200.0,2023,4,2,6,13,0,0,30200.0,30250.0,28450.0,0.0,-0.1653,6.1511,30200.0,29495.0,736.2943,2.3902,0.3804,-0.9934,-0.9934
2023-04-03,telur_ayam,4,1,30000.0,2023,4,2,0,14,0,0,30200.0,30250.0,28450.0,-0.6623,-0.8264,5.4482,30164.2857,29546.6667,714.4968,1.5343,0.4104,-0.3333,-0.5
2023-04-04,telur_ayam,4,1,30000.0,2023,4,2,1,14,0,0,30000.0,30200.0,28450.0,0.0,-0.6623,5.4482,30135.7143,29598.3333,688.011,1.3571,0.4104,-0.5,-0.3333
2023-04-05,telur_ayam,4,1,30000.0,2023,4,2,2,14,0,0,30000.0,30200.0,28450.0,0.0,-0.6623,5.4482,30107.1429,29650.0,656.2695,1.1804,0.4104,-0.6667,-0.1667
2023-04-06,telur_ayam,4,1,30000.0,2023,4,2,3,14,0,0,30000.0,30150.0,28500.0,0.0,-0.4975,5.2632,30085.7143,29700.0,621.8715,1.0101,0.4117,-0.6667,-0.1667
2023-04-07,telur_ayam,4,1,29900.0,2023,4,2,4,14,0,0,30000.0,30200.0,28500.0,-0.3333,-0.9934,4.9123,30042.8571,29746.6667,579.8236,0.5155,0.4209,-0.3344,0.1672
2023-04-08,telur_ayam,4,0,29900.0,2023,4,2,5,14,0,0,29900.0,30200.0,28650.0,0.0,-0.9934,4.363,30000.0,29788.3333,541.9765,0.3749,0.4161,-0.3344,1.0033
2023-04-09,telur_ayam,4,0,29900.0,2023,4,2,6,14,0,0,29900.0,30200.0,28600.0,0.0,-0.9934,4.5455,29957.1429,29831.6667,493.4892,0.2291,0.4127,-0.3344,1.3378
2023-04-10,telur_ayam,4,1,29900.0,2023,4,2,0,15,0,0,29900.0,30000.0,28600.0,0.0,-0.3333,4.5455,29942.8571,29875.0,435.2467,0.0837,0.4127,0.0,1.505
2023-04-11,telur_ayam,4,1,29850.0,2023,4,2,1,15,0,0,29900.0,30000.0,28600.0,-0.1672,-0.5,4.3706,29921.4286,29916.6667,362.7798,-0.2228,0.4159,0.5025,2.0101
2023-04-12,telur_ayam,4,1,29800.0,2023,4,2,2,15,0,0,29850.0,30000.0,28850.0,-0.1675,-0.6667,3.2929,29892.8571,29948.3333,302.9975,-0.4953,0.3958,1.1745,3.0201
2023-04-13,telur_ayam,4,1,29800.0,2023,4,2,3,15,0,0,29800.0,30000.0,29000.0,0.0,-0.6667,2.7586,29864.2857,29975.0,246.615,-0.5838,0.3885,1.1745,3.0201
2023-04-14,telur_ayam,4,1,29800.0,2023,4,2,4,15,0,0,29800.0,29900.0,29250.0,0.0,-0.3344,1.8803,29850.0,29993.3333,208.3322,-0.6446,0.3604,1.1745,3.0201
2023-04-15,telur_ayam,4,0,29800.0,2023,4,2,5,15,0,0,29800.0,29900.0,29550.0,0.0,-0.3344,0.846,29835.7143,30001.6667,194.5301,-0.6722,0.3111,1.1745,4.5302
2023-04-16,telur_ayam,4,0,29800.0,2023,4,2,6,15,0,0,29800.0,29900.0,29650.0,0.0,-0.3344,0.5059,29821.4286,30006.6667,186.96,-0.6887,0.3056,1.1745,5.0336
2023-04-17,telur_ayam,4,1,29900.0,2023,4,2,0,16,0,0,29800.0,29900.0,29650.0,0.3356,0.0,0.8432,29821.4286,30015.0,175.7496,-0.3831,0.311,0.6689,5.1839
2023-04-18,telur_ayam,4,1,30000.0,2023,4,2,1,16,0,0,29900.0,29850.0,29650.0,0.3344,0.5025,1.1804,29842.8571,30026.6667,161.7434,-0.0888,0.3159,0.3333,4.6667
2023-04-19,telur_ayam,4,1,30150.0,2023,4,2,2,16,0,0,30000.0,29800.0,30000.0,0.5,1.1745,0.5,29892.8571,30031.6667,163.2025,0.394,0.2484,-0.1658,4.8093
2023-04-20,telur_ayam,4,1,30150.0,2023,4,2,3,16,0,0,30150.0,29800.0,30150.0,0.0,1.1745,0.0,29942.8571,30031.6667,163.2025,0.394,0.2311,-0.3317,4.8093
2023-04-21,telur_ayam,4,1,30150.0,2023,4,2,4,16,0,0,30150.0,29800.0,30050.0,0.0,1.1745,0.3328,29992.8571,30035.0,164.6051,0.3829,0.2224,-0.3317,4.8093
2023-04-22,telur_ayam,4,0,30150.0,2023,4,2,5,16,0,0,30150.0,29800.0,30100.0,0.0,1.1745,0.1661,30042.8571,30036.6667,165.5364,0.3773,0.2205,-0.3317,5.4726
2023-04-23,telur_ayam,4,0,30150.0,2023,4,2,6,16,0,0,30150.0,29800.0,30250.0,0.0,1.1745,-0.3306,30092.8571,30033.3333,162.0629,0.3885,0.1999,-0.3317,5.6385
2023-04-24,telur_ayam,4,1,30100.0,2023,4,2,0,17,0,0,30150.0,29900.0,30250.0,-0.1658,0.6689,-0.4959,30121.4286,30028.3333,157.3944,0.2387,0.2019,-1.6611,5.9801
2023-04-25,telur_ayam,4,1,30100.0,2023,4,2,1,17,0,0,30100.0,30000.0,30250.0,0.0,0.3333,-0.4959,30135.7143,30023.3333,152.4135,0.2554,0.2019,-0.6645,5.9801
2023-04-26,telur_ayam,4,1,30100.0,2023,4,2,2,17,0,0,30100.0,30150.0,30250.0,0.0,-0.1658,-0.4959,30128.5714,30018.3333,147.0886,0.2721,0.2019,-0.8306,5.9801
2023-04-27,telur_ayam,4,1,30050.0,2023,4,2,3,17,0,0,30100.0,30150.0,30200.0,-0.1661,-0.3317,-0.4967,30114.2857,30013.3333,143.1983,0.1222,0.2019,-0.4992,6.1564
2023-04-28,telur_ayam,4,1,30050.0,2023,4,2,4,17,0,0,30050.0,30150.0,30200.0,0.0,-0.3317,-0.4967,30100.0,30008.3333,139.0134,0.1389,0.2019,-0.3328,6.1564
2023-04-29,telur_ayam,4,0,30050.0,2023,4,2,5,17,0,0,30050.0,30150.0,30150.0,0.0,-0.3317,-0.3317,30085.7143,30005.0,136.6786,0.15,0.1999,-0.3328,6.3228
2023-04-30,telur_ayam,4,0,30050.0,2023,4,2,6,17,0,1,30050.0,30150.0,30200.0,0.0,-0.3317,-0.4967,30071.4286,30000.0,131.9613,0.1667,0.1972,-0.3328,6.1564
2023-05-01,telur_ayam,4,1,29600.0,2023,5,2,0,18,1,0,30050.0,30100.0,30200.0,-1.4975,-1.6611,-1.9868,30000.0,29980.0,145.3889,-1.2675,0.3346,2.027,7.7703
2023-05-02,telur_ayam,4,1,29900.0,2023,5,2,1,18,0,0,29600.0,30100.0,30200.0,1.0135,-0.6645,-0.9934,29971.4286,29970.0,139.9507,-0.2336,0.3883,1.3378,7.1906
2023-05-03,telur_ayam,4,1,29850.0,2023,5,2,2,18,0,0,29900.0,30100.0,30000.0,-0.1672,-0.8306,-0.5,29935.7143,29965.0,141.5128,-0.3838,0.3708,1.675,7.0352
2023-05-04,telur_ayam,4,1,29900.0,2023,5,2,3,18,0,0,29850.0,30050.0,30000.0,0.1675,-0.4992,-0.3333,29914.2857,29961.6667,141.8373,-0.2058,0.3723,1.8395,6.8562
2023-05-05,telur_ayam,4,1,29950.0,2023,5,2,4,18,0,0,29900.0,30050.0,30000.0,0.1672,-0.3328,-0.1667,29900.0,29960.0,141.665,-0.0334,0.3737,2.5042,6.6778
2023-05-06,telur_ayam,4,0,29950.0,2023,5,2,5,18,0,0,29950.0,30050.0,30000.0,0.0,-0.3328,-0.1667,29885.7143,29958.3333,141.4721,-0.0278,0.3737,2.5042,6.3439
2023-05-07,telur_ayam,4,0,29950.0,2023,5,2,6,18,0,0,29950.0,30050.0,29900.0,0.0,-0.3328,0.1672,29871.4286,29960.0,141.0551,-0.0334,0.3685,2.5042,6.3439
2023-05-08,telur_ayam,4,1,30200.0,2023,5,2,0,19,0,0,29950.0,29600.0,29900.0,0.8347,2.027,1.0033,29957.1429,29970.0,147.157,0.7674,0.3983,3.1457,5.6291
2023-05-09,telur_ayam,4,1,30300.0,2023,5,2,1,19,0,0,30200.0,29900.0,29900.0,0.3311,1.3378,1.3378,30014.2857,29983.3333,158.2955,1.0561,0.4019,3.3003,5.2805
2023-05-10,telur_ayam,4,1,30350.0,2023,5,2,2,19,0,0,30300.0,29850.0,29900.0,0.165,1.675,1.505,30085.7143,29998.3333,170.9423,1.1723,0.4024,3.6244,4.9423
2023-05-11,telur_ayam,4,1,30450.0,2023,5,2,3,19,0,0,30350.0,29900.0,29850.0,0.3295,1.8395,2.0101,30164.2857,30018.3333,187.3055,1.438,0.4034,3.1199,4.5977
2023-05-12,telur_ayam,4,1,30700.0,2023,5,2,4,19,0,0,30450.0,29950.0,29800.0,0.821,2.5042,3.0201,30271.4286,30048.3333,220.2989,2.1687,0.4234,2.9316,3.7459
2023-05-13,telur_ayam,4,0,30700.0,2023,5,2,5,19,0,0,30700.0,29950.0,29800.0,0.0,2.5042,3.0201,30378.5714,30078.3333,245.1893,2.0668,0.4234,2.9316,3.4202
2023-05-14,telur_ayam,4,0,30700.0,2023,5,2,6,19,0,0,30700.0,29950.0,29800.0,0.0,2.5042,3.0201,30485.7143,30108.3333,264.2763,1.9651,0.4234,2.9316,3.4202
2023-05-15,telur_ayam,4,1,31150.0,2023,5,2,0,20,0,0,30700.0,30200.0,29800.0,1.4658,3.1457,4.5302,30621.4286,30153.3333,319.1944,3.3053,0.4907,2.0867,1.7657
2023-05-16,telur_ayam,4,1,31300.0,2023,5,2,1,20,0,0,31150.0,30300.0,29800.0,0.4815,3.3003,5.0336,30764.2857,30203.3333,374.6109,3.6309,0.4935,1.7572,1.278
2023-05-17,telur_ayam,4,1,31450.0,2023,5,2,2,20,0,0,31300.0,30350.0,29900.0,0.4792,3.6244,5.1839,30921.4286,30255.0,433.5797,3.9498,0.4959,1.4308,0.7949
2023-05-18,telur_ayam,4,1,31400.0,2023,5,2,3,20,0,0,31450.0,30450.0,30000.0,-0.159,3.1199,4.6667,31057.1429,30301.6667,478.2301,3.6247,0.4984,1.5924,0.9554
2023-05-19,telur_ayam,4,1,31600.0,2023,5,2,4,20,0,0,31400.0,30700.0,30150.0,0.6369,2.9316,4.8093,31185.7143,30350.0,532.5605,4.1186,0.5023,0.9494,0.3165
2023-05-20,telur_ayam,4,0,31600.0,2023,5,2,5,20,0,0,31600.0,30700.0,30150.0,0.0,2.9316,4.8093,31314.2857,30398.3333,577.6712,3.9531,0.5023,0.9494,0.1582
2023-05-21,telur_ayam,4,0,31600.0,2023,5,2,6,20,0,0,31600.0,30700.0,30150.0,0.0,2.9316,4.8093,31442.8571,30446.6667,615.5924,3.788,0.5023,0.9494,0.1582
2023-05-22,telur_ayam,4,1,31800.0,2023,5,2,0,21,0,0,31600.0,31150.0,30150.0,0.6329,2.0867,5.4726,31535.7143,30501.6667,660.2616,4.2566,0.5087,0.4717,-0.6289
2023-05-23,telur_ayam,4,1,31850.0,2023,5,2,1,21,0,0,31800.0,31300.0,30150.0,0.1572,1.7572,5.6385,31614.2857,30558.3333,700.7488,4.2269,0.5076,0.157,-0.9419
2023-05-24,telur_ayam,4,1,31900.0,2023,5,2,2,21,0,0,31850.0,31450.0,30100.0,0.157,1.4308,5.9801,31678.5714,30618.3333,736.3099,4.1859,0.5034,0.0,-1.0972
2023-05-25,telur_ayam,4,1,31900.0,2023,5,2,3,21,0,0,31900.0,31400.0,30100.0,0.0,1.5924,5.9801,31750.0,30678.3333,765.3806,3.9822,0.5034,0.4702,-1.0972
2023-05-26,telur_ayam,4,1,31900.0,2023,5,2,4,21,0,0,31900.0,31600.0,30100.0,0.0,0.9494,5.9801,31792.8571,30738.3333,788.6789,3.7792,0.5034,0.1567,-1.0972
2023-05-27,telur_ayam,4,0,31900.0,2023,5,2,5,21,0,0,31900.0,31600.0,30050.0,0.0,0.9494,6.1564,31835.7143,30800.0,805.1558,3.5714,0.5002,0.1567,-0.627
2023-05-28,telur_ayam,4,0,31900.0,2023,5,2,6,21,0,0,31900.0,31600.0,30050.0,0.0,0.9494,6.1564,31878.5714,30861.6667,816.4983,3.3645,0.5002,0.1567,-0.627
2023-05-29,telur_ayam,4,1,31950.0,2023,5,2,0,22,0,0,31900.0,31800.0,30050.0,0.1567,0.4717,6.3228,31900.0,30925.0,825.0131,3.3145,0.4988,-0.313,-0.1565
2023-05-30,telur_ayam,4,1,31900.0,2023,5,2,1,22,0,0,31950.0,31850.0,30050.0,-0.1565,0.157,6.1564,31907.1429,30986.6667,826.4938,2.9475,0.5018,-0.1567,0.1567
2023-05-31,telur_ayam,4,1,31900.0,2023,5,2,2,22,0,1,31900.0,31900.0,29600.0,0.0,0.0,7.7703,31907.1429,31063.3333,799.6695,2.6934,0.3889,0.0,-0.1567
2023-06-01,telur_ayam,4,1,32050.0,2023,6,2,3,22,1,0,31900.0,31900.0,29900.0,0.4702,0.4702,7.1906,31928.5714,31135.0,788.0738,2.9388,0.364,-0.468,-0.624
2023-06-02,telur_ayam,4,1,31950.0,2023,6,2,4,22,0,0,32050.0,31900.0,29850.0,-0.312,0.1567,7.0352,31935.7143,31205.0,762.861,2.3874,0.3703,-0.313,-0.313
2023-06-03,telur_ayam,4,0,31950.0,2023,6,2,5,22,0,0,31950.0,31900.0,29900.0,0.0,0.1567,6.8562,31942.8571,31273.3333,733.1714,2.1637,0.3725,-0.313,-0.626
2023-06-04,telur_ayam,4,0,31950.0,2023,6,2,6,22,0,0,31950.0,31900.0,29950.0,0.0,0.1567,6.6778,31950.0,31340.0,698.8167,1.9464,0.3746,-0.313,-0.626
2023-06-05,telur_ayam,4,1,31850.0,2023,6,2,0,23,0,0,31950.0,31950.0,29950.0,-0.313,-0.313,6.3439,31935.7143,31403.3333,653.1005,1.4224,0.3851,-0.314,-0.314
2023-06-06,telur_ayam,4,1,31850.0,2023,6,2,1,23,0,0,31850.0,31900.0,29950.0,0.0,-0.1567,6.3439,31928.5714,31466.6667,597.0233,1.2182,0.3851,-0.314,-0.314
2023-06-07,telur_ayam,4,1,31900.0,2023,6,2,2,23,0,0,31850.0,31900.0,30200.0,0.157,0.0,5.6291,31928.5714,31523.3333,551.6016,1.1949,0.3663,-0.627,-0.4702
2023-06-08,telur_ayam,4,1,31900.0,2023,6,2,3,23,0,0,31900.0,32050.0,30300.0,0.0,-0.468,5.2805,31907.1429,31576.6667,504.5881,1.024,0.3667,-0.627,-0.4702
2023-06-09,telur_ayam,4,1,31850.0,2023,6,2,4,23,0,0,31900.0,31950.0,30350.0,-0.1567,-0.313,4.9423,31892.8571,31626.6667,450.2362,0.7062,0.3716,-0.471,-0.314
2023-06-10,telur_ayam,4,0,31850.0,2023,6,2,5,23,0,0,31850.0,31950.0,30450.0,0.0,-0.313,4.5977,31878.5714,31673.3333,392.9845,0.5578,0.3714,-0.471,-0.314
2023-06-11,telur_ayam,4,0,31850.0,2023,6,2,6,23,0,0,31850.0,31950.0,30700.0,0.0,-0.313,3.7459,31864.2857,31711.6667,348.317,0.4362,0.3499,-0.471,0.0
2023-06-12,telur_ayam,4,1,31750.0,2023,6,2,0,24,0,0,31850.0,31850.0,30700.0,-0.314,-0.314,3.4202,31850.0,31746.6667,291.232,0.0105,0.3583,-0.315,0.4724
2023-06-13,telur_ayam,4,1,31750.0,2023,6,2,1,24,0,0,31750.0,31850.0,30700.0,0.0,-0.314,3.4202,31835.7143,31781.6667,213.9462,-0.0996,0.3583,-0.315,0.4724
2023-06-14,telur_ayam,4,1,31700.0,2023,6,2,2,24,0,0,31750.0,31900.0,31150.0,-0.1575,-0.627,1.7657,31807.1429,31800.0,178.5961,-0.3145,0.2544,-0.3155,0.4732
2023-06-15,telur_ayam,4,1,31700.0,2023,6,2,3,24,0,0,31700.0,31900.0,31300.0,0.0,-0.627,1.278,31778.5714,31813.3333,153.0908,-0.3562,0.2417,-0.4732,0.4732
2023-06-16,telur_ayam,4,1,31700.0,2023,6,2,4,24,0,0,31700.0,31850.0,31450.0,0.0,-0.471,0.7949,31757.1429,31821.6667,138.7651,-0.3823,0.2273,-0.4732,0.4732
2023-06-17,telur_ayam,4,0,31700.0,2023,6,2,5,24,0,0,31700.0,31850.0,31400.0,0.0,-0.471,0.9554,31735.7143,31831.6667,116.3254,-0.4136,0.2246,-0.4732,0.6309
2023-06-18,telur_ayam,4,0,31700.0,2023,6,2,6,24,0,0,31700.0,31850.0,31600.0,0.0,-0.471,0.3165,31714.2857,31835.0,110.7576,-0.4241,0.1934,-0.4732,0.7886
2023-06-19,telur_ayam,4,1,31650.0,2023,6,2,0,25,0,0,31700.0,31750.0,31600.0,-0.1577,-0.315,0.1582,31700.0,31836.6667,107.4255,-0.5863,0.1958,0.158,1.5798
2023-06-20,telur_ayam,4,1,31650.0,2023,6,2,1,25,0,0,31650.0,31750.0,31600.0,0.0,-0.315,0.1582,31685.7143,31838.3333,103.959,-0.5915,0.1958,0.158,0.9479
2023-06-21,telur_ayam,4,1,31600.0,2023,6,2,2,25,0,0,31650.0,31700.0,31800.0,-0.158,-0.3155,-0.6289,31671.4286,31831.6667,112.5591,-0.7278,0.158,0.9494,1.1076
2023-06-22,telur_ayam,4,1,31550.0,2023,6,2,3,25,0,0,31600.0,31700.0,31850.0,-0.1582,-0.4732,-0.9419,31650.0,31821.6667,123.6537,-0.8537,0.1562,1.2678,1.2678
2023-06-23,telur_ayam,4,1,31550.0,2023,6,2,4,25,0,0,31550.0,31700.0,31900.0,0.0,-0.4732,-1.0972,31628.5714,31810.0,132.2224,-0.8174,0.1523,0.9509,1.2678
2023-06-24,telur_ayam,4,0,31550.0,2023,6,2,5,25,0,0,31550.0,31700.0,31900.0,0.0,-0.4732,-1.0972,31607.1429,31798.3333,139.2612,-0.781,0.1523,0.9509,1.5848
2023-06-25,telur_ayam,4,0,31550.0,2023,6,2,6,25,0,0,31550.0,31700.0,31900.0,0.0,-0.4732,-1.0972,31585.7143,31786.6667,144.9931,-0.7445,0.1523,0.9509,1.4263
2023-06-26,telur_ayam,4,1,31700.0,2023,6,2,0,26,0,0,31550.0,31650.0,31900.0,0.4754,0.158,-0.627,31592.8571,31780.0,144.1981,-0.2517,0.1787,0.1577,1.2618
2023-06-27,telur_ayam,4,1,31700.0,2023,6,2,1,26,0,0,31700.0,31650.0,31900.0,0.0,0.158,-0.627,31600.0,31773.3333,143.0778,-0.2308,0.1787,0.1577,1.1041
2023-06-28,telur_ayam,4,1,31900.0,2023,6,2,2,26,0,0,31700.0,31600.0,31950.0,0.6309,0.9494,-0.1565,31642.8571,31771.6667,141.2282,0.4039,0.2127,-0.4702,0.4702
2023-06-29,telur_ayam,4,1,31950.0,2023,6,2,3,26,0,0,31900.0,31550.0,31900.0,0.1567,1.2678,0.1567,31700.0,31773.3333,143.0778,0.556,0.2127,-0.626,0.313
2023-06-30,telur_ayam,4,1,31850.0,2023,6,2,4,26,0,1,31950.0,31550.0,31900.0,-0.313,0.9509,-0.1567,31742.8571,31771.6667,141.8373,0.2466,0.2205,-0.314,0.6279
2023-07-01,telur_ayam,4,0,31850.0,2023,7,3,5,26,1,0,31850.0,31550.0,32050.0,0.0,0.9509,-0.624,31785.7143,31765.0,132.7105,0.2676,0.2014,-0.314,0.471
2023-07-02,telur_ayam,4,0,31850.0,2023,7,3,6,26,0,0,31850.0,31550.0,31950.0,0.0,0.9509,-0.313,31828.5714,31761.6667,129.1106,0.2781,0.1938,-0.314,0.471
2023-07-03,telur_ayam,4,1,31750.0,2023,7,3,0,27,0,0,31850.0,31700.0,31950.0,-0.314,0.1577,-0.626,31835.7143,31755.0,124.1176,-0.0157,0.2015,0.0,0.7874
2023-07-04,telur_ayam,4,1,31750.0,2023,7,3,1,27,0,0,31750.0,31700.0,31950.0,0.0,0.1577,-0.626,31842.8571,31748.3333,118.5278,0.0052,0.2015,0.315,0.7874
2023-07-05,telur_ayam,4,1,31750.0,2023,7,3,2,27,0,0,31750.0,31900.0,31850.0,0.0,-0.4702,-0.314,31821.4286,31745.0,116.966,0.0158,0.1938,0.4724,0.6299
2023-07-06,telur_ayam,4,1,31750.0,2023,7,3,3,27,0,0,31750.0,31950.0,31850.0,0.0,-0.626,-0.314,31792.8571,31741.6667,115.2833,0.0263,0.1938,0.4724,0.6299
2023-07-07,telur_ayam,4,1,31750.0,2023,7,3,4,27,0,0,31750.0,31850.0,31900.0,0.0,-0.314,-0.4702,31778.5714,31736.6667,111.3656,0.042,0.1913,0.315,0.6299
2023-07-08,telur_ayam,4,0,31750.0,2023,7,3,5,27,0,0,31750.0,31850.0,31900.0,0.0,-0.314,-0.4702,31764.2857,31731.6667,107.0637,0.0578,0.1913,0.315,0.4724
2023-07-09,telur_ayam,4,0,31750.0,2023,7,3,6,27,0,0,31750.0,31850.0,31850.0,0.0,-0.314,-0.314,31750.0,31728.3333,104.7849,0.0683,0.1894,0.315,0.4724
2023-07-10,telur_ayam,4,1,31750.0,2023,7,3,0,28,0,0,31750.0,31750.0,31850.0,0.0,0.0,-0.314,31750.0,31725.0,102.3432,0.0788,0.1894,0.4724,0.4724
2023-07-11,telur_ayam,4,1,31850.0,2023,7,3,1,28,0,0,31750.0,31750.0,31850.0,0.315,0.315,0.0,31764.2857,31725.0,102.3432,0.394,0.1985,0.314,0.0
2023-07-12,telur_ayam,4,1,31900.0,2023,7,3,2,28,0,0,31850.0,31750.0,31750.0,0.157,0.4724,0.4724,31785.7143,31730.0,107.1576,0.5358,0.1913,0.7837,-0.1567
2023-07-13,telur_ayam,4,1,31900.0,2023,7,3,3,28,0,0,31900.0,31750.0,31750.0,0.0,0.4724,0.4724,31807.1429,31735.0,111.5332,0.5199,0.1913,0.1567,-0.1567
2023-07-14,telur_ayam,4,1,31850.0,2023,7,3,4,28,0,0,31900.0,31750.0,31700.0,-0.1567,0.315,0.4732,31821.4286,31740.0,113.2589,0.3466,0.1913,0.314,0.0
2023-07-15,telur_ayam,4,0,31850.0,2023,7,3,5,28,0,0,31850.0,31750.0,31700.0,0.0,0.315,0.4732,31835.7143,31745.0,114.7336,0.3308,0.1913,0.314,-0.471
2023-07-16,telur_ayam,4,0,31850.0,2023,7,3,6,28,0,0,31850.0,31750.0,31700.0,0.0,0.315,0.4732,31850.0,31750.0,115.9667,0.315,0.1913,0.314,-0.7849
2023-07-17,telur_ayam,4,1,31900.0,2023,7,3,0,29,0,0,31850.0,31750.0,31700.0,0.157,0.4724,0.6309,31871.4286,31756.6667,118.7095,0.4513,0.193,0.4702,-0.9404
2023-07-18,telur_ayam,4,1,31950.0,2023,7,3,1,29,0,0,31900.0,31850.0,31700.0,0.1567,0.314,0.7886,31885.7143,31765.0,123.2813,0.5824,0.1945,0.1565,-0.7825
2023-07-19,telur_ayam,4,1,32150.0,2023,7,3,2,29,0,0,31950.0,31900.0,31650.0,0.626,0.7837,1.5798,31921.4286,31781.6667,139.8788,1.1589,0.2199,-0.1555,-2.0218
2023-07-20,telur_ayam,4,1,31950.0,2023,7,3,3,29,0,0,32150.0,31900.0,31650.0,-0.6221,0.1567,0.9479,31928.5714,31791.6667,140.8615,0.498,0.252,0.313,-1.4085
2023-07-21,telur_ayam,4,1,31950.0,2023,7,3,4,29,0,0,31950.0,31850.0,31600.0,0.0,0.314,1.1076,31942.8571,31803.3333,138.9203,0.4612,0.2495,0.313,-1.4085
2023-07-22,telur_ayam,4,0,31950.0,2023,7,3,5,29,0,0,31950.0,31850.0,31550.0,0.0,0.314,1.2678,31957.1429,31816.6667,132.8295,0.4191,0.2469,0.313,-2.0344
2023-07-23,telur_ayam,4,0,31950.0,2023,7,3,6,29,0,0,31950.0,31850.0,31550.0,0.0,0.314,1.2678,31971.4286,31830.0,124.9828,0.377,0.2469,0.313,-2.3474
